type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
County,42057,White,3,2022,1,2.5,2023-04-08
County,42057,White,4,2022,1,2.25,2023-04-08
County,42057,White,5,2022,0,3.5,2023-04-08
County,42057,White,6,2022,2,2.25,2023-04-08
County,42057,White,7,2022,1,2.5,2023-04-08
County,42057,White,8,2022,4,1.75,2023-04-08
County,42057,White,9,2022,2,2.25,2023-04-08
County,42057,White,10,2022,4,2.25,2023-04-08
County,42057,White,11,2022,2,2,2023-04-08
County,42057,White,12,2022,5,2.75,2023-04-08
County,42057,White,1,2023,5,0.5,2023-04-08
County,42057,White,2,2023,2,1.25,2023-04-08
County,42057,White,3,2023,1,2.5,2023-04-08
County,42057,White,4,2023,0,0.25,2023-04-08
County,42059,White,1,2020,18,13.25,2023-04-08
County,42059,White,2,2020,11,10.25,2023-04-08
County,42059,White,3,2020,10,11.25,2023-04-08
County,42059,White,4,2020,0,10.5,2023-04-08
County,42059,White,5,2020,0,10.25,2023-04-08
County,42059,White,6,2020,3,17,2023-04-08
County,42059,White,7,2020,4,14,2023-04-08
County,42059,White,8,2020,11,15,2023-04-08
County,42059,White,9,2020,17,11.25,2023-04-08
County,42059,White,10,2020,12,15.75,2023-04-08
County,42059,White,11,2020,16,7.75,2023-04-08
County,42059,White,12,2020,5,4.25,2023-04-08
County,42059,White,1,2021,10,13.25,2023-04-08
County,42059,White,2,2021,16,10.25,2023-04-08
County,42059,White,3,2021,14,11.25,2023-04-08
County,42059,White,4,2021,4,10.5,2023-04-08
County,42059,White,5,2021,14,10.25,2023-04-08
County,42059,White,6,2021,8,17,2023-04-08
County,42059,White,7,2021,8,14,2023-04-08
County,42059,White,8,2021,9,15,2023-04-08
County,42059,White,9,2021,12,11.25,2023-04-08
County,42059,White,10,2021,14,15.75,2023-04-08
County,42059,White,11,2021,16,7.75,2023-04-08
County,42059,White,12,2021,10,4.25,2023-04-08
County,42059,White,1,2022,9,13.25,2023-04-08
County,42059,White,2,2022,17,10.25,2023-04-08
County,42059,White,3,2022,5,11.25,2023-04-08
County,42059,White,4,2022,9,10.5,2023-04-08
County,42059,White,5,2022,11,10.25,2023-04-08
County,42059,White,6,2022,16,17,2023-04-08
County,42059,White,7,2022,16,14,2023-04-08
County,42059,White,8,2022,11,15,2023-04-08
County,42059,White,9,2022,17,11.25,2023-04-08
County,42059,White,10,2022,9,15.75,2023-04-08
County,42059,White,11,2022,11,7.75,2023-04-08
County,42059,White,12,2022,13,4.25,2023-04-08
County,42059,White,1,2023,13,13.25,2023-04-08
County,42059,White,2,2023,15,10.25,2023-04-08
County,42059,White,3,2023,11,11.25,2023-04-08
County,42059,White,4,2023,1,2.5,2023-04-08
County,42061,White,1,2020,14,13.5,2023-04-08
County,42061,White,2,2020,7,10.5,2023-04-08
County,42061,White,3,2020,7,8.75,2023-04-08
County,42061,White,4,2020,0,9.5,2023-04-08
County,42061,White,5,2020,2,10.5,2023-04-08
County,42061,White,6,2020,2,9.5,2023-04-08
County,42061,White,7,2020,3,12,2023-04-08
County,42061,White,8,2020,5,10.75,2023-04-08
County,42061,White,9,2020,16,10.5,2023-04-08
County,42061,White,10,2020,10,10.5,2023-04-08
County,42061,White,11,2020,6,9.5,2023-04-08
County,42061,White,12,2020,11,4,2023-04-08
County,42061,White,1,2021,5,13.5,2023-04-08
County,42061,White,2,2021,5,10.5,2023-04-08
County,42061,White,3,2021,8,8.75,2023-04-08
County,42061,White,4,2021,5,9.5,2023-04-08
County,42061,White,5,2021,7,10.5,2023-04-08
County,42061,White,6,2021,14,9.5,2023-04-08
County,42061,White,7,2021,11,12,2023-04-08
County,42061,White,8,2021,5,10.75,2023-04-08
County,42061,White,9,2021,7,10.5,2023-04-08
County,42061,White,10,2021,9,10.5,2023-04-08
County,42061,White,11,2021,2,9.5,2023-04-08
County,42061,White,12,2021,10,4,2023-04-08
County,42061,White,1,2022,10,13.5,2023-04-08
County,42061,White,2,2022,6,10.5,2023-04-08
County,42061,White,3,2022,4,8.75,2023-04-08
County,42061,White,4,2022,10,9.5,2023-04-08
County,42061,White,5,2022,6,10.5,2023-04-08
County,42061,White,6,2022,7,9.5,2023-04-08
County,42061,White,7,2022,6,12,2023-04-08
County,42061,White,8,2022,9,10.75,2023-04-08
County,42061,White,9,2022,7,10.5,2023-04-08
County,42061,White,10,2022,7,10.5,2023-04-08
County,42061,White,11,2022,11,9.5,2023-04-08
County,42061,White,12,2022,8,4,2023-04-08
County,42061,White,1,2023,7,13.5,2023-04-08
County,42061,White,2,2023,3,10.5,2023-04-08
County,42061,White,3,2023,16,8.75,2023-04-08
County,42061,White,4,2023,2,1.25,2023-04-08
County,42063,White,1,2020,27,33,2023-04-08
County,42063,White,2,2020,37,31.25,2023-04-08
County,42063,White,3,2020,10,33,2023-04-08
County,42063,White,4,2020,0,34.5,2023-04-08
County,42063,White,5,2020,0,28,2023-04-08
County,42063,White,6,2020,1,29.5,2023-04-08
County,42063,White,7,2020,7,26.75,2023-04-08
County,42063,White,8,2020,15,26.25,2023-04-08
County,42063,White,9,2020,39,28,2023-04-08
County,42063,White,10,2020,18,28.75,2023-04-08
County,42063,White,11,2020,6,24.75,2023-04-08
County,42063,White,12,2020,21,14.5,2023-04-08
County,42063,White,1,2021,19,33,2023-04-08
County,42063,White,2,2021,16,31.25,2023-04-08
County,42063,White,3,2021,24,33,2023-04-08
County,42063,White,4,2021,13,34.5,2023-04-08
County,42063,White,5,2021,10,28,2023-04-08
County,42063,White,6,2021,14,29.5,2023-04-08
County,42063,White,7,2021,15,26.75,2023-04-08
County,42063,White,8,2021,16,26.25,2023-04-08
County,42063,White,9,2021,12,28,2023-04-08
County,42063,White,10,2021,18,28.75,2023-04-08
County,42063,White,11,2021,23,24.75,2023-04-08
County,42063,White,12,2021,24,14.5,2023-04-08
County,42063,White,1,2022,8,33,2023-04-08
County,42063,White,2,2022,28,31.25,2023-04-08
County,42063,White,3,2022,23,33,2023-04-08
County,42063,White,4,2022,24,34.5,2023-04-08
County,42063,White,5,2022,14,28,2023-04-08
County,42063,White,6,2022,33,29.5,2023-04-08
County,42063,White,7,2022,24,26.75,2023-04-08
County,42063,White,8,2022,23,26.25,2023-04-08
County,42063,White,9,2022,34,28,2023-04-08
County,42063,White,10,2022,24,28.75,2023-04-08
County,42063,White,11,2022,21,24.75,2023-04-08
County,42063,White,12,2022,37,14.5,2023-04-08
County,42063,White,1,2023,41,33,2023-04-08
County,42063,White,2,2023,26,31.25,2023-04-08
County,42063,White,3,2023,28,33,2023-04-08
County,42063,White,4,2023,2,6.5,2023-04-08
County,42065,White,1,2020,3,4.75,2023-04-08
County,42065,White,2,2020,10,8.25,2023-04-08
County,42065,White,3,2020,5,9.25,2023-04-08
County,42065,White,4,2020,0,5.25,2023-04-08
County,42065,White,5,2020,1,9.5,2023-04-08
County,42065,White,6,2020,0,10.75,2023-04-08
County,42065,White,7,2020,1,10,2023-04-08
County,42065,White,8,2020,0,12.5,2023-04-08
County,42065,White,9,2020,6,7,2023-04-08
County,42065,White,10,2020,4,11.25,2023-04-08
County,42065,White,11,2020,3,7.5,2023-04-08
County,42065,White,12,2020,0,4.25,2023-04-08
County,42065,White,1,2021,1,4.75,2023-04-08
County,42065,White,2,2021,3,8.25,2023-04-08
County,42065,White,3,2021,4,9.25,2023-04-08
County,42065,White,4,2021,4,5.25,2023-04-08
County,42065,White,5,2021,10,9.5,2023-04-08
County,42065,White,6,2021,4,10.75,2023-04-08
County,42065,White,7,2021,10,10,2023-04-08
County,42065,White,8,2021,7,12.5,2023-04-08
County,42065,White,9,2021,1,7,2023-04-08
County,42065,White,10,2021,10,11.25,2023-04-08
County,42065,White,11,2021,8,7.5,2023-04-08
County,42065,White,12,2021,4,4.25,2023-04-08
County,42065,White,1,2022,5,4.75,2023-04-08
County,42065,White,2,2022,11,8.25,2023-04-08
County,42065,White,3,2022,4,9.25,2023-04-08
County,42065,White,4,2022,8,5.25,2023-04-08
County,42065,White,5,2022,2,9.5,2023-04-08
County,42065,White,6,2022,7,10.75,2023-04-08
County,42065,White,7,2022,7,10,2023-04-08
County,42065,White,8,2022,4,12.5,2023-04-08
County,42065,White,9,2022,3,7,2023-04-08
County,42065,White,10,2022,9,11.25,2023-04-08
County,42065,White,11,2022,4,7.5,2023-04-08
County,42065,White,12,2022,1,4.25,2023-04-08
County,42065,White,1,2023,7,4.75,2023-04-08
County,42065,White,2,2023,8,8.25,2023-04-08
County,42065,White,3,2023,12,9.25,2023-04-08
County,42065,White,4,2023,1,0.5,2023-04-08
County,42067,White,1,2020,1,3,2023-04-08
County,42067,White,2,2020,4,3.25,2023-04-08
County,42067,White,3,2020,1,1.25,2023-04-08
County,42067,White,4,2020,0,3,2023-04-08
County,42067,White,5,2020,1,5.75,2023-04-08
County,42067,White,6,2020,1,3.25,2023-04-08
County,42067,White,7,2020,5,4.5,2023-04-08
County,42067,White,8,2020,1,3.25,2023-04-08
County,42067,White,9,2020,3,3.75,2023-04-08
County,42067,White,10,2020,5,1.75,2023-04-08
County,42067,White,11,2020,1,1.25,2023-04-08
County,42067,White,12,2020,0,1,2023-04-08
County,42067,White,1,2021,0,3,2023-04-08
County,42067,White,2,2021,0,3.25,2023-04-08
County,42067,White,3,2021,0,1.25,2023-04-08
County,42067,White,4,2021,1,3,2023-04-08
County,42067,White,5,2021,1,5.75,2023-04-08
County,42067,White,6,2021,2,3.25,2023-04-08
County,42067,White,7,2021,1,4.5,2023-04-08
County,42067,White,8,2021,3,3.25,2023-04-08
County,42067,White,9,2021,4,3.75,2023-04-08
County,42067,White,10,2021,5,1.75,2023-04-08
County,42067,White,11,2021,2,1.25,2023-04-08
County,42067,White,12,2021,0,1,2023-04-08
County,42067,White,1,2022,1,3,2023-04-08
County,42067,White,2,2022,0,3.25,2023-04-08
County,42067,White,3,2022,3,1.25,2023-04-08
County,42067,White,4,2022,3,3,2023-04-08
County,42067,White,5,2022,2,5.75,2023-04-08
County,42067,White,6,2022,4,3.25,2023-04-08
County,42067,White,7,2022,4,4.5,2023-04-08
County,42067,White,8,2022,5,3.25,2023-04-08
County,42067,White,9,2022,4,3.75,2023-04-08
County,42067,White,10,2022,7,1.75,2023-04-08
County,42067,White,11,2022,2,1.25,2023-04-08
County,42067,White,12,2022,2,1,2023-04-08
County,42067,White,1,2023,1,3,2023-04-08
County,42067,White,2,2023,1,3.25,2023-04-08
County,42067,White,3,2023,1,1.25,2023-04-08
County,42067,White,4,2023,0,1.75,2023-04-08
County,42069,White,1,2020,172,154,2023-04-08
County,42069,White,2,2020,137,122,2023-04-08
County,42069,White,3,2020,72,107,2023-04-08
County,42069,White,4,2020,1,134.5,2023-04-08
County,42069,White,5,2020,1,120.75,2023-04-08
County,42069,White,6,2020,0,139.75,2023-04-08
County,42069,White,7,2020,15,153.25,2023-04-08
County,42069,White,8,2020,37,174.75,2023-04-08
County,42069,White,9,2020,262,157.75,2023-04-08
County,42069,White,10,2020,160,137.75,2023-04-08
County,42069,White,11,2020,122,120.5,2023-04-08
County,42069,White,12,2020,114,88.25,2023-04-08
County,42069,White,1,2021,128,154,2023-04-08
County,42069,White,2,2021,84,121.25,2023-04-08
County,42069,White,3,2021,121,107,2023-04-08
County,42069,White,4,2021,104,134.5,2023-04-08
County,42069,White,5,2021,71,120.75,2023-04-08
County,42069,White,6,2021,111,139.75,2023-04-08
County,42069,White,7,2021,112,153.25,2023-04-08
County,42069,White,8,2021,114,174.75,2023-04-08
County,42069,White,9,2021,159,157.75,2023-04-08
County,42069,White,10,2021,156,137.75,2023-04-08
County,42069,White,11,2021,133,120.5,2023-04-08
County,42069,White,12,2021,164,88.25,2023-04-08
County,42069,White,1,2022,192,154,2023-04-08
County,42069,White,2,2022,191,121.25,2023-04-08
County,42069,White,3,2022,156,107,2023-04-08
County,42069,White,4,2022,167,134.5,2023-04-08
County,42069,White,5,2022,140,120.75,2023-04-08
County,42069,White,6,2022,153,139.75,2023-04-08
County,42069,White,7,2022,162,153.25,2023-04-08
County,42069,White,8,2022,179,174.75,2023-04-08
County,42069,White,9,2022,205,157.75,2023-04-08
County,42069,White,10,2022,192,137.75,2023-04-08
County,42069,White,11,2022,195,120.5,2023-04-08
County,42069,White,12,2022,231,88.25,2023-04-08
County,42069,White,1,2023,253,154,2023-04-08
County,42069,White,2,2023,172,121.25,2023-04-08
County,42069,White,3,2023,157,107,2023-04-08
County,42069,White,4,2023,34,35.75,2023-04-08
County,42071,White,1,2020,424,388.75,2023-04-08
County,42071,White,2,2020,329,321.75,2023-04-08
County,42071,White,3,2020,151,295,2023-04-08
County,42071,White,4,2020,14,308.5,2023-04-08
County,42071,White,5,2020,4,337.25,2023-04-08
County,42071,White,6,2020,22,373.25,2023-04-08
County,42071,White,7,2020,31,389.5,2023-04-08
County,42071,White,8,2020,51,394.5,2023-04-08
County,42071,White,9,2020,302,385.75,2023-04-08
County,42071,White,10,2020,188,393.5,2023-04-08
County,42071,White,11,2020,141,330.5,2023-04-08
County,42071,White,12,2020,167,277.25,2023-04-08
County,42071,White,1,2021,102,388.75,2023-04-08
County,42071,White,2,2021,171,318.25,2023-04-08
County,42071,White,3,2021,215,295,2023-04-08
County,42071,White,4,2021,138,308.5,2023-04-08
County,42071,White,5,2021,153,337.25,2023-04-08
County,42071,White,6,2021,178,373.25,2023-04-08
County,42071,White,7,2021,154,389.5,2023-04-08
County,42071,White,8,2021,252,394.5,2023-04-08
County,42071,White,9,2021,277,385.75,2023-04-08
County,42071,White,10,2021,296,393.5,2023-04-08
County,42071,White,11,2021,271,330.5,2023-04-08
County,42071,White,12,2021,281,277.25,2023-04-08
County,42071,White,1,2022,365,388.75,2023-04-08
County,42071,White,2,2022,270,318.25,2023-04-08
County,42071,White,3,2022,333,295,2023-04-08
County,42071,White,4,2022,290,308.5,2023-04-08
County,42071,White,5,2022,294,337.25,2023-04-08
County,42071,White,6,2022,388,373.25,2023-04-08
County,42071,White,7,2022,386,389.5,2023-04-08
County,42071,White,8,2022,415,394.5,2023-04-08
County,42071,White,9,2022,406,385.75,2023-04-08
County,42071,White,10,2022,382,393.5,2023-04-08
County,42071,White,11,2022,350,330.5,2023-04-08
County,42071,White,12,2022,339,277.25,2023-04-08
County,42071,White,1,2023,490,388.75,2023-04-08
County,42071,White,2,2023,461,318.25,2023-04-08
County,42071,White,3,2023,407,295,2023-04-08
County,42071,White,4,2023,63,58,2023-04-08
County,42073,White,1,2020,46,64.5,2023-04-08
County,42073,White,2,2020,42,53,2023-04-08
County,42073,White,3,2020,30,47.25,2023-04-08
County,42073,White,4,2020,0,58.5,2023-04-08
County,42073,White,5,2020,0,57.5,2023-04-08
County,42073,White,6,2020,35,56.25,2023-04-08
County,42073,White,7,2020,2,68,2023-04-08
County,42073,White,8,2020,3,58.75,2023-04-08
County,42073,White,9,2020,80,68.75,2023-04-08
County,42073,White,10,2020,46,58,2023-04-08
County,42073,White,11,2020,51,48.5,2023-04-08
County,42073,White,12,2020,20,49,2023-04-08
County,42073,White,1,2021,12,64.5,2023-04-08
County,42073,White,2,2021,25,52.25,2023-04-08
County,42073,White,3,2021,28,47.25,2023-04-08
County,42073,White,4,2021,36,58.5,2023-04-08
County,42073,White,5,2021,36,57.5,2023-04-08
County,42073,White,6,2021,39,56.25,2023-04-08
County,42073,White,7,2021,40,68,2023-04-08
County,42073,White,8,2021,31,58.75,2023-04-08
County,42073,White,9,2021,49,68.75,2023-04-08
County,42073,White,10,2021,33,58,2023-04-08
County,42073,White,11,2021,41,48.5,2023-04-08
County,42073,White,12,2021,17,49,2023-04-08
County,42073,White,1,2022,51,64.5,2023-04-08
County,42073,White,2,2022,33,52.25,2023-04-08
County,42073,White,3,2022,39,47.25,2023-04-08
County,42073,White,4,2022,40,58.5,2023-04-08
County,42073,White,5,2022,36,57.5,2023-04-08
County,42073,White,6,2022,53,56.25,2023-04-08
County,42073,White,7,2022,36,68,2023-04-08
County,42073,White,8,2022,75,58.75,2023-04-08
County,42073,White,9,2022,80,68.75,2023-04-08
County,42073,White,10,2022,53,58,2023-04-08
County,42073,White,11,2022,64,48.5,2023-04-08
County,42073,White,12,2022,38,49,2023-04-08
County,42073,White,1,2023,48,64.5,2023-04-08
County,42073,White,2,2023,32,52.25,2023-04-08
County,42073,White,3,2023,67,47.25,2023-04-08
County,42073,White,4,2023,7,16.75,2023-04-08
County,42075,White,1,2020,114,99.5,2023-04-08
County,42075,White,2,2020,98,77.5,2023-04-08
County,42075,White,3,2020,40,65,2023-04-08
County,42075,White,4,2020,3,77.5,2023-04-08
County,42075,White,5,2020,9,87,2023-04-08
County,42075,White,6,2020,70,74.25,2023-04-08
County,42075,White,7,2020,31,111.25,2023-04-08
County,42075,White,8,2020,27,91.5,2023-04-08
County,42075,White,9,2020,81,99,2023-04-08
County,42075,White,10,2020,70,86,2023-04-08
County,42075,White,11,2020,57,80.75,2023-04-08
County,42075,White,12,2020,86,67.75,2023-04-08
County,42075,White,1,2021,50,99.5,2023-04-08
County,42075,White,2,2021,51,77.25,2023-04-08
County,42075,White,3,2021,63,65,2023-04-08
County,42075,White,4,2021,34,77.5,2023-04-08
County,42075,White,5,2021,49,87,2023-04-08
County,42075,White,6,2021,68,74.25,2023-04-08
County,42075,White,7,2021,57,111.25,2023-04-08
County,42075,White,8,2021,47,91.5,2023-04-08
County,42075,White,9,2021,70,99,2023-04-08
County,42075,White,10,2021,60,86,2023-04-08
County,42075,White,11,2021,46,80.75,2023-04-08
County,42075,White,12,2021,59,67.75,2023-04-08
County,42075,White,1,2022,79,99.5,2023-04-08
County,42075,White,2,2022,69,77.25,2023-04-08
County,42075,White,3,2022,58,65,2023-04-08
County,42075,White,4,2022,51,77.5,2023-04-08
County,42075,White,5,2022,79,87,2023-04-08
County,42075,White,6,2022,82,74.25,2023-04-08
County,42075,White,7,2022,63,111.25,2023-04-08
County,42075,White,8,2022,89,91.5,2023-04-08
County,42075,White,9,2022,86,99,2023-04-08
County,42075,White,10,2022,95,86,2023-04-08
County,42075,White,11,2022,69,80.75,2023-04-08
County,42075,White,12,2022,55,67.75,2023-04-08
County,42075,White,1,2023,75,99.5,2023-04-08
County,42075,White,2,2023,62,77.25,2023-04-08
County,42075,White,3,2023,67,65,2023-04-08
County,42075,White,4,2023,7,18.75,2023-04-08
County,42077,White,1,2020,575,536.75,2023-04-08
County,42077,White,2,2020,562,510.25,2023-04-08
County,42077,White,3,2020,246,390.25,2023-04-08
County,42077,White,4,2020,8,492.75,2023-04-08
County,42077,White,5,2020,16,518,2023-04-08
County,42077,White,6,2020,18,534.25,2023-04-08
County,42077,White,7,2020,65,611.75,2023-04-08
County,42077,White,8,2020,104,579,2023-04-08
County,42077,White,9,2020,808,556,2023-04-08
County,42077,White,10,2020,430,601.25,2023-04-08
County,42077,White,11,2020,383,497.5,2023-04-08
County,42077,White,12,2020,428,433.5,2023-04-08
County,42077,White,1,2021,342,536.75,2023-04-08
County,42077,White,2,2021,344,500.75,2023-04-08
County,42077,White,3,2021,362,390.25,2023-04-08
County,42077,White,4,2021,275,492.75,2023-04-08
County,42077,White,5,2021,279,518,2023-04-08
County,42077,White,6,2021,448,534.25,2023-04-08
County,42077,White,7,2021,457,611.75,2023-04-08
County,42077,White,8,2021,390,579,2023-04-08
County,42077,White,9,2021,422,556,2023-04-08
County,42077,White,10,2021,499,601.25,2023-04-08
County,42077,White,11,2021,495,497.5,2023-04-08
County,42077,White,12,2021,467,433.5,2023-04-08
County,42077,White,1,2022,560,536.75,2023-04-08
County,42077,White,2,2022,483,500.75,2023-04-08
County,42077,White,3,2022,504,390.25,2023-04-08
County,42077,White,4,2022,515,492.75,2023-04-08
County,42077,White,5,2022,564,518,2023-04-08
County,42077,White,6,2022,614,534.25,2023-04-08
County,42077,White,7,2022,584,611.75,2023-04-08
County,42077,White,8,2022,707,579,2023-04-08
County,42077,White,9,2022,570,556,2023-04-08
County,42077,White,10,2022,582,601.25,2023-04-08
County,42077,White,11,2022,561,497.5,2023-04-08
County,42077,White,12,2022,624,433.5,2023-04-08
County,42077,White,1,2023,599,536.75,2023-04-08
County,42077,White,2,2023,537,500.75,2023-04-08
County,42077,White,3,2023,481,390.25,2023-04-08
County,42077,White,4,2023,71,101.25,2023-04-08
County,42079,White,1,2020,212,202.25,2023-04-08
County,42079,White,2,2020,175,169,2023-04-08
County,42079,White,3,2020,124,159.25,2023-04-08
County,42079,White,4,2020,4,173.5,2023-04-08
County,42079,White,5,2020,1,203.25,2023-04-08
County,42079,White,6,2020,2,219,2023-04-08
County,42079,White,7,2020,26,197.5,2023-04-08
County,42079,White,8,2020,49,243.5,2023-04-08
County,42079,White,9,2020,290,200,2023-04-08
County,42079,White,10,2020,190,200,2023-04-08
County,42079,White,11,2020,126,175.75,2023-04-08
County,42079,White,12,2020,43,133,2023-04-08
County,42079,White,1,2021,40,202.25,2023-04-08
County,42079,White,2,2021,56,167.25,2023-04-08
County,42079,White,3,2021,183,159.25,2023-04-08
County,42079,White,4,2021,165,173.5,2023-04-08
County,42079,White,5,2021,126,203.25,2023-04-08
County,42079,White,6,2021,164,219,2023-04-08
County,42079,White,7,2021,151,197.5,2023-04-08
County,42079,White,8,2021,175,243.5,2023-04-08
County,42079,White,9,2021,172,200,2023-04-08
County,42079,White,10,2021,180,200,2023-04-08
County,42079,White,11,2021,202,175.75,2023-04-08
County,42079,White,12,2021,180,133,2023-04-08
County,42079,White,1,2022,187,202.25,2023-04-08
County,42079,White,2,2022,180,167.25,2023-04-08
County,42079,White,3,2022,211,159.25,2023-04-08
County,42079,White,4,2022,194,173.5,2023-04-08
County,42079,White,5,2022,176,203.25,2023-04-08
County,42079,White,6,2022,204,219,2023-04-08
County,42079,White,7,2022,201,197.5,2023-04-08
County,42079,White,8,2022,196,243.5,2023-04-08
County,42079,White,9,2022,221,200,2023-04-08
County,42079,White,10,2022,182,200,2023-04-08
County,42079,White,11,2022,248,175.75,2023-04-08
County,42079,White,12,2022,175,133,2023-04-08
County,42079,White,1,2023,198,202.25,2023-04-08
County,42079,White,2,2023,212,167.25,2023-04-08
County,42079,White,3,2023,193,159.25,2023-04-08
County,42079,White,4,2023,41,40.5,2023-04-08
County,42081,White,1,2020,72,63.25,2023-04-08
County,42081,White,2,2020,93,61.5,2023-04-08
County,42081,White,3,2020,40,55,2023-04-08
County,42081,White,4,2020,2,53,2023-04-08
County,42081,White,5,2020,4,72.25,2023-04-08
County,42081,White,6,2020,9,70,2023-04-08
County,42081,White,7,2020,17,73.75,2023-04-08
County,42081,White,8,2020,13,81.25,2023-04-08
County,42081,White,9,2020,89,79.5,2023-04-08
County,42081,White,10,2020,62,79.5,2023-04-08
County,42081,White,11,2020,46,68,2023-04-08
County,42081,White,12,2020,39,58.5,2023-04-08
County,42081,White,1,2021,39,63.25,2023-04-08
County,42081,White,2,2021,23,61.25,2023-04-08
County,42081,White,3,2021,46,55,2023-04-08
County,42081,White,4,2021,33,53,2023-04-08
County,42081,White,5,2021,33,72.25,2023-04-08
County,42081,White,6,2021,55,70,2023-04-08
County,42081,White,7,2021,57,73.75,2023-04-08
County,42081,White,8,2021,61,81.25,2023-04-08
County,42081,White,9,2021,51,79.5,2023-04-08
County,42081,White,10,2021,67,79.5,2023-04-08
County,42081,White,11,2021,73,68,2023-04-08
County,42081,White,12,2021,60,58.5,2023-04-08
County,42081,White,1,2022,65,63.25,2023-04-08
County,42081,White,2,2022,55,61.25,2023-04-08
County,42081,White,3,2022,64,55,2023-04-08
County,42081,White,4,2022,80,53,2023-04-08
County,42081,White,5,2022,84,72.25,2023-04-08
County,42081,White,6,2022,100,70,2023-04-08
County,42081,White,7,2022,98,73.75,2023-04-08
County,42081,White,8,2022,89,81.25,2023-04-08
County,42081,White,9,2022,101,79.5,2023-04-08
County,42081,White,10,2022,49,79.5,2023-04-08
County,42081,White,11,2022,66,68,2023-04-08
County,42081,White,12,2022,91,58.5,2023-04-08
County,42081,White,1,2023,81,63.25,2023-04-08
County,42081,White,2,2023,78,61.25,2023-04-08
County,42081,White,3,2023,83,55,2023-04-08
County,42081,White,4,2023,24,9.75,2023-04-08
County,42083,White,1,2020,10,7.75,2023-04-08
County,42083,White,2,2020,14,6.75,2023-04-08
County,42083,White,3,2020,7,5.75,2023-04-08
County,42083,White,4,2020,5,11.25,2023-04-08
County,42083,White,5,2020,1,8.5,2023-04-08
County,42083,White,6,2020,3,10.5,2023-04-08
County,42083,White,7,2020,4,10.25,2023-04-08
County,42083,White,8,2020,5,14,2023-04-08
County,42083,White,9,2020,12,13.75,2023-04-08
County,42083,White,10,2020,6,10,2023-04-08
County,42083,White,11,2020,4,5,2023-04-08
County,42083,White,12,2020,5,7,2023-04-08
County,42083,White,1,2021,6,7.75,2023-04-08
County,42083,White,2,2021,12,6.75,2023-04-08
County,42083,White,3,2021,1,5.75,2023-04-08
County,42083,White,4,2021,8,11.25,2023-04-08
County,42083,White,5,2021,8,8.5,2023-04-08
County,42083,White,6,2021,11,10.5,2023-04-08
County,42083,White,7,2021,7,10.25,2023-04-08
County,42083,White,8,2021,14,14,2023-04-08
County,42083,White,9,2021,10,13.75,2023-04-08
County,42083,White,10,2021,12,10,2023-04-08
County,42083,White,11,2021,10,5,2023-04-08
County,42083,White,12,2021,10,7,2023-04-08
County,42083,White,1,2022,15,7.75,2023-04-08
County,42083,White,2,2022,7,6.75,2023-04-08
County,42083,White,3,2022,14,5.75,2023-04-08
County,42083,White,4,2022,16,11.25,2023-04-08
County,42083,White,5,2022,13,8.5,2023-04-08
County,42083,White,6,2022,11,10.5,2023-04-08
County,42083,White,7,2022,15,10.25,2023-04-08
County,42083,White,8,2022,14,14,2023-04-08
County,42083,White,9,2022,15,13.75,2023-04-08
County,42083,White,10,2022,14,10,2023-04-08
County,42083,White,11,2022,10,5,2023-04-08
County,42083,White,12,2022,6,7,2023-04-08
County,42083,White,1,2023,7,7.75,2023-04-08
County,42083,White,2,2023,9,6.75,2023-04-08
County,42083,White,3,2023,10,5.75,2023-04-08
County,42083,White,4,2023,1,4.5,2023-04-08
County,42085,White,1,2020,68,74.25,2023-04-08
County,42085,White,2,2020,64,62.75,2023-04-08
County,42085,White,3,2020,36,55.5,2023-04-08
County,42085,White,4,2020,1,59.5,2023-04-08
County,42085,White,5,2020,4,70.25,2023-04-08
County,42085,White,6,2020,2,75.25,2023-04-08
County,42085,White,7,2020,15,85,2023-04-08
County,42085,White,8,2020,8,82.5,2023-04-08
County,42085,White,9,2020,66,78.5,2023-04-08
County,42085,White,10,2020,54,78.5,2023-04-08
County,42085,White,11,2020,47,69.5,2023-04-08
County,42085,White,12,2020,68,45.5,2023-04-08
County,42085,White,1,2021,59,74.25,2023-04-08
County,42085,White,2,2021,29,62.75,2023-04-08
County,42085,White,3,2021,24,55.5,2023-04-08
County,42085,White,4,2021,35,59.5,2023-04-08
County,42085,White,5,2021,34,70.25,2023-04-08
County,42085,White,6,2021,31,75.25,2023-04-08
County,42085,White,7,2021,47,85,2023-04-08
County,42085,White,8,2021,38,82.5,2023-04-08
County,42085,White,9,2021,55,78.5,2023-04-08
County,42085,White,10,2021,52,78.5,2023-04-08
County,42085,White,11,2021,49,69.5,2023-04-08
County,42085,White,12,2021,30,45.5,2023-04-08
County,42085,White,1,2022,58,74.25,2023-04-08
County,42085,White,2,2022,60,62.75,2023-04-08
County,42085,White,3,2022,55,55.5,2023-04-08
County,42085,White,4,2022,46,59.5,2023-04-08
County,42085,White,5,2022,84,70.25,2023-04-08
County,42085,White,6,2022,69,75.25,2023-04-08
County,42085,White,7,2022,67,85,2023-04-08
County,42085,White,8,2022,96,82.5,2023-04-08
County,42085,White,9,2022,77,78.5,2023-04-08
County,42085,White,10,2022,48,78.5,2023-04-08
